query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L97	B	0.152973	117.106789
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L98	B	0.153316	115.887877
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4F92	B	0.153701	130.476051
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L73	B	0.153832	120.457461
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L96	B	0.154046	116.034478
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4FKF	A	0.154207	90.077744
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4HOL	A	0.154207	90.077744
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4A55	A	0.154447	90.227490
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4FKE	A	0.154503	90.255194
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4FKK	A	0.154723	90.244113
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4FKN	A	0.155092	90.365923
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4HOM	A	0.155092	90.365923
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	4FKH	A	0.155349	90.432295
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L98	A	0.155814	115.386308
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2Y3A	A	0.155881	91.214034
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L0O	A	0.155971	124.855917
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1OWC	A	0.156582	116.335721
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3HHM	A	0.156662	90.785461
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1PPJ	B	0.156663	117.046999
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3D3Y	A	0.157038	120.503112
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L97	A	0.157113	115.810190
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1BCC	B	0.157442	121.844163
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L99	A	0.158229	115.299610
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L70	B	0.158293	120.880106
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1OWB	A	0.158392	116.661905
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2XOK	A	0.158451	118.920141
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2YD0	A	0.158568	91.203070
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2XDT	A	0.158902	91.290744
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1Q2L	A	0.158991	91.449440
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3OEH	A	0.159040	119.063009
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3TGU	B	0.159387	120.751812
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L96	A	0.159449	114.969561
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3P7O	A	0.159714	91.553263
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2A06	B	0.159714	117.051271
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3H1L	B	0.159724	119.904128
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3OEH	J	0.159950	120.718681
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3P7L	A	0.160369	91.825922
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3ZRY	A	0.160516	119.180535
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L71	B	0.160598	120.565335
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L73	O	0.160751	120.681399
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1PP9	B	0.160824	117.324337
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2YBB	B	0.160824	117.324337
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2G48	B	0.160838	92.032603
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L74	O	0.160974	120.896650
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3OEE	A	0.161028	118.650748
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2NVO	A	0.161176	113.754121
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3TUV	A	0.161318	92.021737
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2JG4	A	0.161451	92.184597
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2HLD	S	0.161779	118.194755
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3I05	B	0.161839	131.468627
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3ECP	A	0.161883	109.398355
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2WK3	A	0.161921	92.341757
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1CSJ	B	0.161944	113.890298
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3C66	A	0.162003	111.355287
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3L70	O	0.162013	120.772513
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3N57	A	0.162017	92.265920
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2JG4	B	0.162134	92.368826
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1XPR	C	0.162162	126.063476
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3HV0	B	0.162184	127.145586
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1MM8	A	0.162188	110.376628
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3H1H	B	0.162226	120.735248
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3OFN	J	0.162323	121.367211
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3E50	B	0.162358	92.190021
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1XPR	F	0.162373	127.506863
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1BE3	B	0.162446	117.894020
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1BGY	B	0.162460	117.877055
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2AFI	A	0.162576	121.119775
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1HR6	D	0.162677	119.385929
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2XAO	B	0.162712	124.040316
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3E4A	A	0.162741	92.639085
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2G56	A	0.162769	92.628289
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1GX6	A	0.162777	113.723349
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3ML9	A	0.162781	92.330927
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1CSJ	A	0.162783	113.872736
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2G56	B	0.162786	92.531076
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	1HR7	F	0.162801	119.557518
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3HGZ	A	0.162825	92.660671
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	2HNE	B	0.162861	120.888378
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3H1J	B	0.162865	119.920807
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3OFI	B	0.162900	92.682253
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3CWB	B	0.162976	120.079141
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1cofA.fmap	3E4Z	A	0.163023	92.385064
query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAX	Z	0.019013	319.325852
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAW	W	0.021801	318.491758
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAW	U	0.022536	319.357167
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2YVX	D	0.023329	214.186834
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2YVX	C	0.023382	212.551170
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAW	Y	0.023400	319.421352
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAW	X	0.023400	319.421352
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2YVX	B	0.023416	212.541761
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2ZY9	A	0.023572	213.183020
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2YVX	A	0.023620	212.579397
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2ZY9	B	0.023760	215.459973
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1KW2	B	0.025526	194.460793
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2WRJ	l	0.025896	318.380276
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3TQ6	B	0.026383	251.869014
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3HJL	A	0.026567	228.781555
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1S0X	A	0.026715	252.972331
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1N83	A	0.026855	251.175238
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1KW2	A	0.027053	196.242197
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3TQ6	A	0.027292	250.059993
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAV	Z	0.027407	320.351370
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAW	Z	0.027407	320.351370
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2GZK	A	0.027718	284.992982
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1J78	A	0.027767	205.438555
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3OEO	B	0.027807	299.968332
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1N4H	A	0.027834	257.293607
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3LU7	A	0.027905	154.350251
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXC	A	0.028052	148.586675
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXG	B	0.028095	150.239808
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3OEO	C	0.028299	297.228868
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1E78	B	0.028323	152.013157
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1DD3	D	0.028331	317.543698
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1DD3	C	0.028331	317.543698
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2P64	A	0.028382	311.905434
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXG	A	0.028442	147.952695
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1E7A	A	0.028541	149.659614
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3L0L	B	0.028682	257.542230
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAX	W	0.028738	319.245987
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAV	W	0.028738	319.245987
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAX	U	0.028738	319.245987
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1TF0	A	0.028855	154.382642
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3A73	A	0.028871	148.290256
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1E7B	A	0.028978	149.137520
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2LYN	C	0.028998	286.675775
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAW	V	0.029056	319.303930
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXF	B	0.029078	149.117403
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1AO6	A	0.029095	149.217961
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2ESG	C	0.029095	149.217961
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3LYN	B	0.029198	286.764712
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1N5U	A	0.029218	143.286426
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3L0J	A	0.029235	258.493714
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1E78	A	0.029249	146.792370
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1E7A	B	0.029309	147.743020
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1MA9	A	0.029404	191.238072
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXB	A	0.029425	150.113291
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1E7B	B	0.029441	149.372019
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1NQ7	A	0.029484	257.681975
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3KYT	A	0.029532	255.787021
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXA	B	0.029575	151.888117
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1J78	B	0.029579	197.268852
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXB	B	0.029581	151.736614
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3UIV	A	0.029583	144.242851
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2VUF	A	0.029597	153.759553
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	4F5T	A	0.029621	150.688420
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXD	A	0.029646	146.225853
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1BM0	A	0.029685	149.452334
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3UIV	H	0.029687	140.392307
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1J7E	B	0.029690	193.056986
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3B9L	A	0.029735	145.079289
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAV	Y	0.029752	319.310194
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAV	X	0.029752	319.310194
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAX	X	0.029752	319.310194
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1ZAX	Y	0.029752	319.310194
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3SQJ	A	0.029841	139.749776
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BX8	A	0.029886	146.219014
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2LIS	A	0.029891	286.696704
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2VDB	A	0.029927	150.326312
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2XW1	B	0.029963	150.439357
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3L0L	A	0.030019	258.644544
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2YDF	B	0.030060	149.813217
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXD	B	0.030061	150.293047
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2XVQ	B	0.030092	149.826566
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1K4W	A	0.030104	257.414063
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3B9M	A	0.030132	142.947543
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXO	A	0.030234	143.052438
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1AO6	B	0.030252	150.572242
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXF	A	0.030275	146.458185
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1BM0	B	0.030284	150.572242
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2VUE	A	0.030307	154.061676
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXQ	A	0.030348	142.975522
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1KXP	D	0.030376	189.013227
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1HK3	A	0.030391	153.150253
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	1E7I	A	0.030429	144.630564
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3A73	B	0.030475	147.336350
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BXE	B	0.030495	149.919979
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2XW0	B	0.030502	149.157635
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	2BX8	B	0.030506	148.922799
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3LU7	B	0.030539	148.219432
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3JRY	B	0.030540	150.894003
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	4F5S	B	0.030561	156.144164
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzA.fmap	3SQJ	B	0.030597	139.298241
query	hit_pdb	hit_chain	hit_cosine	hit_euclid
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	400D	A	1.000000	0.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	400D	B	1.000000	0.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	101M	A	1.000000	53.646994
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	200L	A	1.000000	32.526912
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	201L	A	1.000000	30.983867
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	102M	A	1.000000	53.591044
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	102L	A	1.000000	31.764760
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	103M	A	1.000000	53.609701
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	103L	A	1.000000	31.670175
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	201L	B	1.000000	31.016125
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	104L	A	1.000000	30.983867
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	104M	A	1.000000	55.524769
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	106D	A	1.000000	0.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	106D	B	1.000000	0.000000
data/experiments/hhfrag-bow/tmp/map/nr20-pdb-select25-hhsearch/1hrzB.fmap	106D	C	1.000000	0.000000
